example_type,split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
near_border,train,849.JPG,849.txt,15,0,Crack,0.01525,0.063667,0.00097092175,61.0,191.001,11651.061,0.3193700556541589,0.00097092175,0.23952754174061916,tiny,True,0.0,False,False
near_border,train,8491.JPG,8491.txt,2,1,Breakage,0.397569,0.085648,0.034050989712000004,2060.997696,332.99942400000003,686311.0456333271,6.189192975901363,0.034050989712000004,4.641894731926023,medium,True,0.0,False,False
near_border,train,8491.JPG,8491.txt,3,5,Seepage,0.306327,0.484053,0.148278503331,1587.999168,1881.998064,2988611.359809611,0.8437836352630806,0.148278503331,0.6328377264473105,large,True,0.0,False,False
near_border,train,8492.JPG,8492.txt,4,1,Breakage,0.112847,0.156893,0.017704904371000002,584.9988480000001,609.999984,356849.2879200185,0.9590145300725124,0.017704904371000002,0.7192608975543842,medium,True,0.0,False,False
near_border,train,8494.JPG,8494.txt,1,2,Comb,0.23894,0.14429,0.034476652600000005,1238.66496,560.99952,694890.4480008193,2.2079608196456215,0.034476652600000005,1.655970614734216,medium,True,0.0,False,False
near_border,train,8494.JPG,8494.txt,2,2,Comb,0.108025,0.127315,0.013753202875,560.0015999999999,495.00072000000006,277201.195201152,1.1313147180876826,0.013753202875,0.848486038565762,medium,True,0.0,False,False
near_border,train,8494.JPG,8494.txt,3,2,Comb,0.134516,0.178627,0.024028189532,697.3309439999999,694.5017760000001,484297.5790677566,1.0040736656085958,0.024028189532,0.753055249206447,medium,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,8,1,Breakage,0.012603,0.095679,0.001205842437,65.333952,371.999952,24304.227007970305,0.17562892588760332,0.001205842437,0.1317216944157025,small,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,9,1,Breakage,0.019547,0.051505,0.001006768235,101.33164799999999,200.25144,20291.80842957312,0.5060220690547843,0.001006768235,0.3795165517910882,small,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,10,1,Breakage,0.022891,0.059606,0.001364440946,118.66694400000002,231.748128,27500.842127480835,0.5120513594828262,0.001364440946,0.3840385196121196,small,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,11,1,Breakage,0.023405,0.051505,0.001205474525,121.33152,200.25144,24296.8115973888,0.6058958677151085,0.001205474525,0.4544219007863314,small,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,13,1,Breakage,0.037037,0.229938,0.008516213706,191.999808,893.998944,171647.62560020277,0.2147651395883528,0.008516213706,0.1610738546912646,small,True,0.0,False,False
near_border,train,8495.JPG,8495.txt,14,1,Breakage,0.041152,0.092593,0.003810387136,213.33196800000002,360.001584,76799.84639783732,0.5925861926207525,0.003810387136,0.4444396444655644,small,True,0.0,False,False
near_border,train,8499.JPG,8499.txt,1,0,Crack,0.872878,0.135031,0.11786558921800001,4524.999552,525.000528,2375627.153999764,8.619038097424541,0.11786558921800001,6.464278573068406,large,True,0.0,False,False
near_border,train,8499.JPG,8499.txt,2,1,Breakage,0.084877,0.227623,0.019319957370999997,440.002368,884.9982239999999,389401.31423579436,0.49717881467748576,0.019319957370999997,0.3728841110081143,medium,True,5.00000000069889e-07,True,False
near_border,train,8499.JPG,8499.txt,3,2,Comb,0.150849,0.142747,0.021533242203000003,782.0012160000001,555.0003360000001,434010.93763240863,1.4090103469775197,0.021533242203000003,1.0567577602331397,medium,True,0.0,False,False
near_border,train,8499.JPG,8499.txt,4,2,Comb,0.102816,0.064815,0.00666401904,532.998144,252.00072,134315.91604666368,2.1150659569544086,0.00666401904,1.5862994677158067,small,True,0.0,False,False
near_border,train,8499.JPG,8499.txt,5,2,Comb,0.262924,0.266975,0.0701941349,1362.998016,1037.9988,1414790.3050103807,1.313101726129163,0.0701941349,0.9848262945968723,medium,True,0.0,False,False
near_border,train,8499.JPG,8499.txt,6,2,Comb,0.190972,0.128086,0.024460839592000003,989.9988480000001,497.998368,493017.81062588014,1.9879560087233057,0.024460839592000003,1.4909670065424792,medium,True,0.0,False,False
near_border,train,850.JPG,850.txt,4,2,Comb,0.451023,0.412281,0.185948213463,1233.998928,752.000544,927967.8651514169,1.640954834202886,0.185948213463,1.0939698894685905,large,True,0.0,False,False
near_border,train,850.JPG,850.txt,5,2,Comb,0.603436,0.571272,0.344726090592,1651.000896,1042.000128,1720343.1449601147,1.5844536402974416,0.344726090592,1.056302426864961,large,True,0.0,False,False
near_border,train,8502.JPG,8502.txt,2,2,Comb,0.362654,0.291924,0.105867406296,1879.9983359999999,1135.000512,2133799.0739191477,1.6563854519212762,0.105867406296,1.242289088940957,large,True,0.0,False,False
near_border,train,8504.JPG,8504.txt,1,0,Crack,0.089249,0.233989,0.020883284260999998,347.000112,1212.998976,420910.7805278853,0.2860679348174487,0.020883284260999998,0.38142391308993157,medium,True,0.0,False,False
near_border,train,8505.JPG,8505.txt,1,0,Crack,0.056584,0.346451,0.019603583384000003,293.331456,1347.001488,395117.9077092066,0.21776624496201,0.019603583384000003,0.16332468372150752,medium,True,5.00000000069889e-07,True,False
near_border,train,851.JPG,851.txt,4,2,Comb,0.339912,0.198465,0.06746063508,929.999232,362.00016,336659.8707838771,2.569057516438667,0.06746063508,1.712705010959111,medium,True,0.0,False,False
near_border,train,851.JPG,851.txt,6,2,Comb,0.264254,0.560307,0.148063365978,722.9989439999999,1021.999968,738904.8976320338,0.7074353880997382,0.148063365978,0.4716235920664921,large,True,0.0,False,False
near_border,train,8513.JPG,8513.txt,2,1,Breakage,0.63561,0.476337,0.30276456057,3295.0022400000003,1851.998256,6102338.401996094,1.779160552298058,0.30276456057,1.3343704142235433,large,True,0.0,False,False
near_border,train,8516.JPG,8516.txt,3,1,Breakage,0.576775,0.048868,0.028185840700000003,2990.0016,189.998784,568096.6681580545,15.736951242803743,0.028185840700000003,11.802713432102808,medium,True,5.00000000069889e-07,True,True
near_border,train,8516.JPG,8516.txt,7,1,Breakage,0.15625,0.079733,0.01245828125,810.0,310.00190399999997,251101.54224,2.6128871776219804,0.01245828125,1.959665383216485,medium,True,0.0,False,False
near_border,train,8519.JPG,8519.txt,1,1,Breakage,0.999228,0.249486,0.24929339680800003,5179.997952,970.001568,5024606.135676789,5.340195441828399,0.24929339680800003,4.005146581371299,large,True,0.0,False,False
near_border,train,8520.JPG,8520.txt,1,1,Breakage,0.997299,0.180041,0.17955470925900002,5169.9980160000005,699.999408,3618995.550561175,7.385717697635539,0.17955470925900002,5.539288273226654,large,True,0.0,False,False
near_border,train,8521.JPG,8521.txt,4,1,Breakage,0.176698,0.137603,0.024314174894,916.002432,535.000464,490061.7261451284,1.71215259357233,0.024314174894,1.2841144451792474,medium,True,0.0,False,False
near_border,train,8521.JPG,8521.txt,5,1,Breakage,0.298418,0.137346,0.040986518628,1546.998912,534.001248,826099.3496626421,2.8969949373601462,0.040986518628,2.17274620302011,medium,True,0.0,False,False
near_border,train,8523.JPG,8523.txt,3,1,Breakage,0.298032,0.065586,0.019546726752000004,1544.997888,254.99836800000003,393971.9400034469,6.058854023724575,0.019546726752000004,4.544140517793432,medium,True,0.0,False,False
near_border,train,8523.JPG,8523.txt,6,4,Reinforcement,0.116319,0.065586,0.007628897934000001,602.997696,254.99836800000003,153763.42838776016,2.3647119812155033,0.007628897934000001,1.7735339859116275,small,True,0.0,False,False
near_border,train,8523.JPG,8523.txt,7,4,Reinforcement,0.298032,0.079733,0.023762985456000002,1544.997888,310.00190399999997,478952.2869559788,4.983833544454618,0.023762985456000002,3.7378751583409633,medium,True,0.0,False,False
near_border,train,8524.JPG,8524.txt,2,1,Breakage,0.388696,0.146605,0.05698477708,2015.0000639999998,570.0002400000001,1148550.5200800153,3.535086343121539,0.05698477708,2.6513147573411544,medium,True,0.0,False,False
near_border,train,8524.JPG,8524.txt,3,1,Breakage,0.302855,0.153035,0.046347414925,1570.0003199999999,595.00008,934150.3160000256,2.63865564522277,0.046347414925,1.9789917339170777,medium,True,0.0,False,False
near_border,train,8525.JPG,8525.txt,1,1,Breakage,0.129823,0.106739,0.013857177197,673.002432,415.001232,279296.83841899625,1.6216877929653952,0.013857177197,1.2162658447240464,medium,True,0.0,False,False
near_border,train,8525.JPG,8525.txt,4,1,Breakage,0.47608,0.097737,0.04653063096,2467.99872,380.001456,937843.1070061363,6.494708588695513,0.04653063096,4.871031441521635,medium,True,0.0,False,False
near_border,train,8525.JPG,8525.txt,5,1,Breakage,0.47936,0.105453,0.05054995008,2485.0022400000003,410.001264,1018854.0594428314,6.0609623876671765,0.05054995008,4.545721790750382,medium,True,0.0,False,False
near_border,train,8525.JPG,8525.txt,6,4,Reinforcement,0.26331,0.203189,0.05350169559,1364.99904,789.998832,1078347.6472811215,1.72784944066854,0.05350169559,1.2958870805014049,medium,True,0.0,False,False
near_border,train,8525.JPG,8525.txt,7,4,Reinforcement,0.086806,0.079733,0.006921302797999999,450.002304,310.00190399999997,139501.5710443868,1.451611419780183,0.006921302797999999,1.0887085648351371,small,True,0.0,False,False
near_border,train,8526.JPG,8526.txt,4,1,Breakage,0.228202,0.168467,0.038444506334,1182.9991679999998,654.999696,774864.0954082529,1.8061064382539802,0.038444506334,1.3545798286904853,medium,True,0.0,False,False
near_border,train,8528.JPG,8528.txt,3,1,Breakage,0.237269,0.174897,0.041497636293000004,1230.002496,679.999536,836401.1265588419,1.808828434259402,0.041497636293000004,1.3566213256945516,medium,True,0.0,False,False
near_border,train,8528.JPG,8528.txt,4,1,Breakage,0.251736,0.28678,0.07219285008,1304.999424,1115.00064,1455075.1929596313,1.170402399051538,0.07219285008,0.8778017992886534,medium,True,0.0,False,False
near_border,train,8528.JPG,8528.txt,6,1,Breakage,0.244985,0.100309,0.024574200365,1270.00224,390.001392,495302.64144311805,3.2564043771413,0.024574200365,2.4423032828559754,medium,True,5.00000000069889e-07,True,False
near_border,train,8529.JPG,8529.txt,1,1,Breakage,0.274884,0.259774,0.071407716216,1424.998656,1010.001312,1439250.5121582367,1.410887925658457,0.071407716216,1.0581659442438427,medium,True,0.0,False,False
near_border,train,8529.JPG,8529.txt,2,1,Breakage,0.323688,0.117027,0.037880235575999996,1677.998592,455.00097600000004,763490.9970866258,3.687901082656139,0.037880235575999996,2.765925811992104,medium,True,0.0,False,False
near_border,train,8529.JPG,8529.txt,3,1,Breakage,0.38966,0.088735,0.0345764801,2019.99744,345.00167999999996,696902.5103956993,5.855036531996019,0.0345764801,4.391277398997014,medium,True,0.0,False,False
near_border,train,8529.JPG,8529.txt,4,1,Breakage,0.285494,0.150463,0.042956283722000006,1480.0008960000002,585.0001440000001,865800.7372801292,2.529915438790046,0.042956283722000006,1.8974365790925343,medium,True,0.0,False,False
near_border,train,853.JPG,853.txt,5,5,Seepage,0.155702,0.271382,0.042254720164000004,426.000672,495.000768,210870.6598085161,0.8606060829384411,0.042254720164000004,0.5737373886256274,medium,True,0.0,False,False
near_border,train,853.JPG,853.txt,6,5,Seepage,0.389254,0.424342,0.165176820868,1064.998944,773.999808,824308.9781762029,1.3759679692323643,0.165176820868,0.917311979488243,large,True,0.0,False,False
near_border,train,853.JPG,853.txt,7,2,Comb,0.601243,0.339364,0.20404022945199998,1645.000848,618.999936,1018255.4196319456,2.6575137610353483,0.20404022945199998,1.7716758406902322,large,True,5.00000000069889e-07,True,False
near_border,train,8530.JPG,8530.txt,3,1,Breakage,0.667438,0.417953,0.278957714414,3459.998592,1625.001264,5622502.085438221,2.1292282465572283,0.278957714414,1.5969211849179212,large,True,0.0,False,False
near_border,train,8531.JPG,8531.txt,4,1,Breakage,0.133681,0.042438,0.0056731542779999995,693.002304,164.998944,114344.64834956697,4.2000408438977646,0.0056731542779999995,3.1500306329233236,small,True,0.0,False,False
near_border,train,8531.JPG,8531.txt,6,1,Breakage,0.238233,0.167181,0.039828031172999996,1234.999872,649.999728,802749.5808800347,1.9000005981540966,0.039828031172999996,1.4250004486155723,medium,True,0.0,False,False
near_border,train,8531.JPG,8531.txt,9,4,Reinforcement,0.159722,0.123457,0.019718798954,827.9988480000001,480.000816,397440.12268706,1.7249946675090655,0.019718798954,1.293746000631799,medium,True,0.0,False,False
near_border,train,8531.JPG,8531.txt,10,4,Reinforcement,0.157215,0.144547,0.022724956605,815.00256,561.998736,458030.40855676413,1.4501857527309456,0.022724956605,1.087639314548209,medium,True,0.0,False,False
near_border,train,8532.JPG,8532.txt,4,1,Breakage,0.105903,0.156379,0.016561005237,549.0011519999999,608.001552,333793.5524657879,0.9029601161281245,0.016561005237,0.6772200870960935,medium,True,0.0,False,False
near_border,train,8532.JPG,8532.txt,5,1,Breakage,0.493248,0.108025,0.0532831152,2556.997632,420.0012,1073942.0738371585,6.088072205507984,0.0532831152,4.566054154130988,medium,True,0.0,False,False
near_border,train,8532.JPG,8532.txt,8,2,Comb,0.308063,0.328704,0.101261540352,1596.998592,1278.001152,2040966.040318378,1.2496065355659396,0.101261540352,0.9372049016744548,large,True,0.0,False,False
near_border,train,8532.JPG,8532.txt,9,2,Comb,0.173225,0.341307,0.059122905075,897.9984,1327.001616,1191645.3279654144,0.6767123635514849,0.059122905075,0.5075342726636136,medium,True,5.00000000069889e-07,True,False
near_border,train,8533.JPG,8533.txt,9,1,Breakage,0.28776,0.338542,0.09741884592000001,1325.99808,1170.001152,1551419.2811497883,1.1333305764129709,0.09741884592000001,0.8499979323097282,medium,True,0.0,False,False
near_border,train,8534.JPG,8534.txt,1,1,Breakage,0.365548,0.192901,0.07051457474799999,1895.000832,749.9990879999999,1421248.895759241,2.5266708484317517,0.07051457474799999,1.8950031363238138,medium,True,0.0,False,False
near_border,train,8534.JPG,8534.txt,2,1,Breakage,0.757137,0.144033,0.10905271352099999,3924.9982079999995,560.000304,2198000.189679455,7.008921566585434,0.10905271352099999,5.256691174939077,large,True,0.0,False,False
near_border,train,8536.JPG,8536.txt,1,4,Reinforcement,0.059221,0.027263,0.001614542123,307.001664,105.998544,32541.72938957722,2.8962818960984977,0.001614542123,2.172211422073873,small,True,0.0,False,False
near_border,train,8536.JPG,8536.txt,4,1,Breakage,0.041474,0.307099,0.012736623926,215.00121599999997,1194.000912,256711.64798510898,0.1800678825612153,0.012736623926,0.13505091192091148,medium,True,0.0,False,False
near_border,train,8536.JPG,8536.txt,6,5,Seepage,0.079861,0.067387,0.005381593207,413.99942400000003,262.000656,108468.12067162215,1.580146516885057,0.005381593207,1.1851098876637927,small,True,0.0,False,False
near_border,train,8536.JPG,8536.txt,7,5,Seepage,0.088349,0.085134,0.007521503766,458.001216,331.000992,151598.8568332063,1.3836853274445775,0.007521503766,1.037763995583433,small,True,0.0,False,False
near_border,train,8538.JPG,8538.txt,8,1,Breakage,0.070602,0.083076,0.005865331751999999,366.000768,322.999488,118218.06067160677,1.1331311088641727,0.005865331751999999,0.8498483316481295,small,True,0.0,False,False
near_border,train,8539.JPG,8539.txt,1,1,Breakage,0.392168,0.174897,0.068589006696,2032.998912,679.999536,1382438.3168485048,2.9897063223878435,0.068589006696,2.242279741790883,medium,True,0.0,False,False
near_border,train,8539.JPG,8539.txt,4,1,Breakage,0.221836,0.087449,0.019399336364,1149.997824,340.001712,391001.2289562747,3.382329510152584,0.019399336364,2.536747132614438,medium,True,0.0,False,False
near_border,train,8539.JPG,8539.txt,6,1,Breakage,0.401813,0.099023,0.039788728699,2082.998592,385.001424,801957.4241099949,5.410365941919218,0.039788728699,4.057774456439413,medium,True,0.0,False,False
near_border,train,8540.JPG,8540.txt,1,5,Seepage,0.145833,0.435185,0.06346433410499999,566.998704,2255.99904,1279148.531905244,0.2513293197146041,0.06346433410499999,0.33510575961947214,medium,True,0.0,False,False
near_border,train,8541.JPG,8541.txt,6,1,Breakage,0.256944,0.052984,0.013613920896000001,1331.9976960000001,206.00179200000002,274393.9123158713,6.4659519855050585,0.013613920896000001,4.849463989128793,medium,True,0.0,False,False
near_border,train,8541.JPG,8541.txt,10,1,Breakage,0.046296,0.027778,0.001286010288,239.99846399999998,108.000864,25920.04147067289,2.2221902224782197,0.001286010288,1.666642666858665,small,True,0.0,False,False
near_border,train,8542.JPG,8542.txt,1,1,Breakage,0.033758,0.263632,0.008899689056,175.001472,1025.0012159999999,179376.72160178996,0.17073294086706725,0.008899689056,0.12804970565030044,small,True,0.0,False,False
near_border,train,8543.JPG,8543.txt,5,5,Seepage,0.04919,0.349794,0.01720636686,255.00096,1359.999072,346801.06895910914,0.18750083382409835,0.01720636686,0.14062562536807377,medium,True,0.0,False,False
near_border,train,8544.JPG,8544.txt,2,1,Breakage,0.274016,0.152995,0.041923077919999996,1262.665728,528.75072,667635.4127993241,2.388017037593821,0.041923077919999996,1.7910127781953658,medium,True,0.0,False,False
near_border,train,8545.JPG,8545.txt,1,4,Reinforcement,0.092593,0.28858,0.02672048794,480.00211199999995,1121.99904,538561.9088619725,0.4278097350243722,0.02672048794,0.32085730126827916,medium,True,0.0,False,False
near_border,train,8545.JPG,8545.txt,2,4,Reinforcement,0.219907,0.208333,0.04581388503099999,1139.9978879999999,809.998704,923396.811842737,1.407407051851283,0.04581388503099999,1.0555552888884623,medium,True,0.0,False,False
